problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP7_BC,2,ref_y_tau,50000,50020,229,225,1,0.75,225,0,0.00394062569254436,0.00910771806133541,225,20,5,0.0116225011622501,14.2222222222222,0.454910316259579,0.823744378542292,0,19,1,20,5,0.0888888888888889,0.00919664365975526,0.0331186399462228,0,0.0331186399462228,NaN,0.7,0.011879735240013,0.0533333333333333,0.0114594987729368,0.03320125774803,0.0328858667102862,0.0333660305821272,0.25,400,204,808,808,349,459,311,79,100,79,13754,0,237,237,237,237,225,225,225,225,225,0,20
LIRCMOP7_BC,2,ref_y_tau,70000,70040,320,222,1,0.74,222,0,0.00202720478541423,0.00670055398174154,222,20,5,0.0114675344800868,14.4144144144144,0.538605899406825,1.05336661840029,0,20,0,20,10,0.0900900900900901,0.012875856458291,0.0385279179678856,0,0.0642473835783216,NaN,0.5,-0.00665590077598729,0.0945945945945946,0.0526543006912895,0.0652209322327703,0.0652209322327703,NaN,0.5,400,219,838,838,372,466,335,83,100,83,16066,2,249,249,249,249,222,222,222,222,222,0,20
LIRCMOP7_BC,2,ref_y_tau,100000,100180,457,252,1,0.84,252,0,0.00196891890501314,0.00748502434759485,252,20,5,0.0130172013017201,12.6984126984127,0.514675107747563,1.18179771549389,0,16,4,20,4,0.0793650793650794,0.0222527938573416,0.0405994387399693,0,0.0449738252952969,NaN,0.6,0.00738091396019147,0.0714285714285714,0.0320462446313069,0.045065959457433,0.0480500882693436,0.0384401762662987,0.2,400,207,814,814,345,469,313,88,100,88,13148,0,264,264,264,264,252,252,252,252,252,0,20
LIRCMOP7_BC,3,ref_y_tau,10000,10160,48,130,1,0.45,130,0,0.00221592203888302,0.00711646650570479,130,20,5,0.00671522289374451,24.6153846153846,0.351905069074533,0.45744829719016,0,17,3,20,20,0.153846153846154,0.0175516916057805,0.0289585870142969,0,0.054841951142002,NaN,0.55,0.00226637301989893,0.444444444444444,0.0472206374626143,0.0567232456885442,0.0567569232939179,0.0563741257466553,1,400,132,664,664,495,169,248,66,78,53,5405,0,157,157,157,157,130,130,130,130,130,0,20
LIRCMOP7_BC,3,ref_y_tau,30000,30180,139,87,1,0.29,87,0,0.00296967778001019,0.00747711874138243,87,20,5,0.00449403378273671,36.7816091954023,0.234029674485331,0.311626841099413,0,20,0,20,3,0.229885057471264,0.00370219046443269,0.00546554760056835,0,0.0151759010389693,NaN,0.3,-0.0137950450315082,0.0689655172413793,0.0113362482308468,0.0173320623219808,0.0173320623219808,NaN,0.15,400,87,574,574,412,162,224,44,87,31,3200,60,93,93,93,93,87,87,87,87,87,0,20
LIRCMOP7_BC,3,ref_y_tau,50000,50200,230,93,1,0.31,93,0,0.00225527731258683,0.00717544071702573,93,20,5,0.00480396714706338,34.4086021505376,0.289253055514599,0.528059636293976,0,20,0,20,9,0.21505376344086,0.0253678885079671,0.189414095782582,0,0.190657519900695,NaN,0.7,0.00885261381283092,0.129032258064516,0.0285661687064888,0.212591750359973,0.212591750359973,NaN,0.45,400,108,616,616,407,209,278,56,69,37,7644,22,102,102,102,102,93,93,93,93,93,0,20
LIRCMOP7_BC,3,ref_y_tau,70000,70000,320,201,1,0.67,201,0,0.00236343562594716,0.00712005505259586,201,20,5,0.0103827677049434,15.9203980099502,0.34738942318626,0.685336377022769,0,20,0,20,1,0.0995024875621891,0.0116520078387313,0.0219991714783365,0,0.0356963983416039,NaN,0.55,0.0418122357421486,0.0298507462686567,0.0228186276580572,0.0375547160158737,0.0375547160158737,NaN,0.05,400,201,802,802,385,417,333,77,100,77,12412,15,231,231,231,231,201,201,201,201,201,0,20
LIRCMOP7_BC,3,ref_y_tau,100000,100140,457,249,1,0.83,249,0,0.00244010065355245,0.00738687028790205,249,20,5,0.0128622346195568,12.85140562249,0.406414418882311,1.25551609044447,0,16,4,20,2,0.0803212851405622,0.0215996120177961,0.0367626308542247,0,0.0396862921175408,NaN,0.6,0.00813435806859225,0.036144578313253,0.0239618411219835,0.0397907074436443,0.0383771219026492,0.0407417343069596,0.1,400,252,904,904,386,518,356,85,100,85,17205,0,255,255,255,255,249,249,249,249,249,0,20
LIRCMOP8_BC,1,ref_y_tau,10000,10166,48,48,1,0.16,48,0,0.00549626745230433,0.0179553480343874,48,20,5,0.00247946691461336,66.6666666666667,0.324390480830447,0.49246595544699,0,20,0,20,20,0.416666666666667,0.0146944366849875,0.030406321656856,0,0.0311192173947666,NaN,1,0.0729873798125933,0.25,0.0188769056320214,0.0346453571586932,0.0346453571586932,NaN,1,400,30,460,460,404,56,133,39,58,20,894,5,54,54,54,54,48,48,48,48,48,0,20
LIRCMOP8_BC,1,ref_y_tau,30000,30186,139,51,1,0.17,51,0,0.00253365335108942,0.00751428457977159,51,20,5,0.00263443359677669,62.7450980392157,0.196383002131879,0.328158362052578,0,20,0,20,0,0.392156862745098,0.00802777467109134,0.0155336253149959,0,0.0169687684881496,NaN,0.6,0.0164898466428923,0,0.0110131038374037,0.0216407772135345,0.0216407772135345,NaN,0,400,49,498,498,359,139,179,33,85,21,1885,77,57,57,57,57,51,51,51,51,51,0,20
LIRCMOP8_BC,1,ref_y_tau,50000,50206,230,172,1,0.58,172,0,0.00177722920006233,0.0063088367326701,172,20,5,0.0088847564440312,18.6046511627907,0.235724324072285,0.418541011388489,0,20,0,20,0,0.116279069767442,0.00788724657784045,0.0118249026342275,0,0.0169788432394366,NaN,0.75,0.0184043080469745,0,0.00827484083185782,0.0172248879600147,0.0172248879600147,NaN,0,400,150,700,700,385,315,290,64,100,64,9796,8,190,190,190,190,172,172,172,172,172,0,20
LIRCMOP8_BC,1,ref_y_tau,70000,70006,320,153,1,0.51,153,0,0.00130818527946186,0.00490728583511513,153,20,5,0.00790330079033008,20.9150326797386,0.318806338216848,0.543514218104193,0,20,0,20,0,0.130718954248366,0.00684629285816382,0.00853810326111201,0,0.00943872049979445,NaN,0.75,0.0245622285992779,0,0.00800864886557754,0.00952366421500168,0.00952366421500168,NaN,0,400,151,702,702,353,349,284,60,100,60,11527,0,178,178,178,178,153,153,153,153,153,0,20
LIRCMOP8_BC,1,ref_y_tau,100000,100146,457,118,1,0.4,118,0,0.000590463096854527,0.0029747208955383,118,20,5,0.00609535616509117,27.1186440677966,0.346486135904941,0.60010878888413,0,20,0,20,5,0.169491525423729,0.00912885914770661,0.0336175990839468,0,0.0362625291496381,NaN,0.5,0.00514681508939771,0.175,0.0102483818757341,0.0365754006893836,0.0365754006893836,NaN,0.25,400,120,640,640,295,345,251,56,100,56,10242,1,168,168,168,168,118,118,118,118,118,0,20
LIRCMOP8_BC,2,ref_y_tau,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,163,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP8_BC,2,ref_y_tau,30000,30020,140,105,1,0.35,105,0,0.00268036452362792,0.00778238356911734,105,20,5,0.00542383387571672,30.4761904761905,0.465667979401169,0.681986999435113,0,20,0,20,12,0.19047619047619,0.0135742744257205,0.0303769601384168,0,0.0309947757494835,NaN,0.65,0.0188711254186086,0.228571428571429,0.0175926309086151,0.0420947871559553,0.0420947871559553,NaN,0.6,400,104,608,608,456,152,230,60,64,40,3604,9,114,114,114,114,105,105,105,105,105,0,20
LIRCMOP8_BC,2,ref_y_tau,50000,50040,231,111,1,0.37,111,0,0.00271047279646002,0.00987642227251061,111,20,5,0.00573376724004339,28.8288288288288,0.235182289087063,0.412447789408661,0,20,0,20,1,0.18018018018018,0.0127517950914692,0.0280507913182924,0,0.0280507913182924,NaN,0.5,-2.46570490446962e-05,0.0540540540540541,0.015199216370033,0.0333186217923849,0.0333186217923849,NaN,0.05,400,102,604,604,324,280,229,47,92,42,9079,101,126,126,126,126,111,111,111,111,111,0,20
LIRCMOP8_BC,2,ref_y_tau,70000,70060,322,198,1,0.66,198,0,0.0017263923888654,0.00548504246260407,198,20,5,0.0102278010227801,16.1616161616162,0.344761189080736,0.631330393220244,0,20,0,20,2,0.101010101010101,0.0062288591467647,0.00915453313844274,0,0.0165529451525032,NaN,0.4,-0.00450347277984528,0.0606060606060606,0.00692705149666264,0.0166943814945967,0.0166943814945967,NaN,0.1,400,201,802,802,395,407,342,75,100,75,14331,18,223,223,223,223,198,198,198,198,198,0,20
LIRCMOP8_BC,2,ref_y_tau,100000,100200,459,207,1,0.69,207,0,0.0013286367501354,0.00499171852865183,207,20,5,0.0106927010692701,15.4589371980676,0.35144986038149,0.723805893064975,0,20,0,20,0,0.0966183574879227,0.00472490709237385,0.0111215597554067,0,0.0117847633294895,NaN,0.55,0.00333879846924051,0,0.00951094866054619,0.0119399478806825,0.0119399478806825,NaN,0,400,192,784,784,343,441,295,71,100,71,14245,0,213,213,213,213,207,207,207,207,207,0,20
LIRCMOP8_BC,3,ref_y_tau,10000,10135,47,45,1,0.15,45,0,0.0066784736546151,0.025210528725771,45,20,5,0.00232450023245002,71.1111111111111,0.237338854518051,0.389595521422503,0,20,0,20,14,0.444444444444444,0.00289251905811676,0.0366805565630155,0,0.0375541362275271,NaN,0.35,-0.0125864498394766,0.4,0.0102439219339036,0.0379135685325545,0.0379135685325545,NaN,0.7,400,44,488,488,405,83,179,32,82,22,1782,14,60,60,60,60,45,45,45,45,45,0,20
LIRCMOP8_BC,3,ref_y_tau,30000,30155,138,57,1,0.19,57,0,0.00141234912821232,0.00699174891045753,57,20,5,0.00294436696110336,56.140350877193,0.331740512942881,0.56317351466432,0,20,0,20,19,0.350877192982456,0.059084883516265,0.154494548429361,0,0.160385794477016,NaN,1,0.0614790548845325,0.368421052631579,0.0728959318952306,0.16718638060807,0.16718638060807,NaN,0.95,400,60,520,520,387,133,208,47,75,24,2540,78,69,69,69,69,57,57,57,57,57,0,20
LIRCMOP8_BC,3,ref_y_tau,50000,50175,229,180,1,0.6,180,0,0.00270922827077435,0.0102052767501246,180,20,5,0.00929800092980009,17.7777777777778,0.292431775363912,0.48834848837946,0,20,0,20,1,0.111111111111111,0.00910996033553815,0.0125539600942525,0,0.0168322411030471,NaN,0.75,0.0286022994845203,0.0333333333333333,0.0105380241729663,0.0171455767584722,0.0171455767584722,NaN,0.05,400,159,718,718,340,378,277,68,100,68,10947,1,204,204,204,204,180,180,180,180,180,0,20
LIRCMOP8_BC,3,ref_y_tau,70000,70195,320,198,1,0.66,198,0,0.00136558663294484,0.0049471520986724,198,20,5,0.0102278010227801,16.1616161616162,0.296018994137065,0.691247929811676,0,20,0,20,2,0.101010101010101,0.0110420501782829,0.0135531026438841,0,0.0142209691796584,NaN,0.4,-0.00758179834947539,0.0606060606060606,0.0119625035303707,0.0143984981936897,0.0143984981936897,NaN,0.1,400,227,854,854,375,479,327,76,100,76,16341,0,228,228,228,228,198,198,198,198,198,0,20
LIRCMOP8_BC,3,ref_y_tau,100000,100115,456,261,1,0.87,261,0,0.00220418962522628,0.00709234239680699,261,20,5,0.0134821013482101,12.2605363984674,0.412825302977135,0.911089777022025,0,13,7,20,0,0.0766283524904215,0.00605198149210202,0.00825773633708281,0,0.0127810702739237,NaN,0.6,0.0236254909936479,0,0.00952136536676087,0.012958924659975,0.0132512403525465,0.013238375535409,0,400,249,898,898,386,512,350,87,100,87,16269,0,261,261,261,261,261,261,261,261,261,0,20
LIRCMOP9_BC,1,ref_y_tau,10000,10213,47,30,1,0.1,30,0,0.000947966397488912,0.00390314835089547,30,20,5,0.00154966682163335,100,0.197375171599413,0.639904153956047,0,20,0,20,20,0.666666666666667,0.000102720864734935,0.000130443732617408,0,0.00147389312715116,NaN,0.45,-0.0110332135053057,0.4,0.0102796379256325,0.0263800145960135,0.0263800145960135,NaN,1,400,36,472,472,225,247,126,11,84,11,6948,121,30,30,30,30,30,30,30,30,30,0,20
LIRCMOP9_BC,1,ref_y_tau,30000,30013,137,70,1,0.24,70,0,0.00456311472866671,0.0139464301902277,70,20,5,0.00361588925047781,45.7142857142857,0.0794311689101247,0.128077444133714,0,20,0,20,11,0.285714285714286,2.67467772816413e-05,0.000193618693825719,0,0.000194125727800775,NaN,1,0.0527965410339645,0.333333333333333,0.000523066436983883,0.00268011453834143,0.00268011453834143,NaN,0.55,400,60,520,520,339,181,227,32,94,32,4068,671,70,70,70,70,70,70,70,70,70,0,20
LIRCMOP9_BC,1,ref_y_tau,50000,50033,228,48,1,0.16,48,0,0.00284630582139965,0.00613597158053861,48,20,5,0.00247946691461336,66.6666666666667,0.0864050683905125,0.185233266019239,0,20,0,20,8,0.416666666666667,0.00434656899171285,0.0541302120890377,0,0.0543689990090589,NaN,0.85,0.00762069778094193,0.25,0.00713970019648845,0.0675624988821606,0.0675624988821606,NaN,0.4,400,75,550,550,319,231,227,16,94,16,11442,56,48,48,48,48,48,48,48,48,48,0,20
LIRCMOP9_BC,1,ref_y_tau,70000,70053,319,66,1,0.22,66,0,0.00224067185565634,0.00971711963743598,66,20,5,0.00340926700759337,48.4848484848485,0.076711635403001,0.133762289542169,0,20,0,20,11,0.303030303030303,0.000379706445116399,0.219619320438914,0,0.235658706624768,NaN,0.45,-0.000745257178970643,0.272727272727273,0.0024222184752233,0.23644529563297,0.23644529563297,NaN,0.55,400,57,514,514,279,235,199,24,100,24,3892,92,72,72,72,72,66,66,66,66,66,0,20
LIRCMOP9_BC,1,ref_y_tau,100000,100193,456,84,1,0.28,84,0,0.00229772811803069,0.00653171214169733,84,20,5,0.00433906710057338,38.0952380952381,0.0819973325991056,0.137646365243829,0,20,0,20,3,0.238095238095238,0.000289431073784185,0.00108843989483108,0,0.0013726617375011,NaN,1,0.00522650488649012,0.0714285714285714,0.000422904522818013,0.00264716735073946,0.00264716735073946,NaN,0.15,400,81,562,562,289,273,212,28,100,28,5076,63,84,84,84,84,84,84,84,84,84,0,20
LIRCMOP9_BC,2,ref_y_tau,10000,10215,47,48,1,0.16,48,0,0.00192140162494048,0.009199166114293,48,20,5,0.00247946691461336,66.6666666666667,0.458081723666442,0.85572484784561,0,20,0,20,0,0.416666666666667,0.000452679522420076,0.000495758938035451,0,0.00294934240078821,NaN,0.3,-0.0322582929405381,0,0.00337082546656827,0.00910195441430938,0.00910195441430938,NaN,0,400,42,484,484,271,213,147,23,87,20,3776,17,57,57,57,57,48,48,48,48,48,0,20
LIRCMOP9_BC,2,ref_y_tau,30000,30015,137,87,1,0.29,87,0,0.00350461345009949,0.00878520402339369,87,20,5,0.00449403378273671,36.7816091954023,0.101926558048284,0.819429886321146,0,20,0,20,13,0.229885057471264,3.82462868596206e-05,5.87970824445997e-05,0,0.00106865980638435,NaN,1,0.0175089557937667,0.137931034482759,0.00302645908748373,0.00631669962929598,0.00631669962929598,NaN,0.65,400,102,604,604,383,221,266,30,95,30,8673,65,87,87,87,87,87,87,87,87,87,0,20
LIRCMOP9_BC,2,ref_y_tau,50000,50035,228,66,1,0.22,66,0,0.00269754665489205,0.0127722972722221,66,20,5,0.00340926700759337,48.4848484848485,0.0708887796311051,1.11766424011983,0,20,0,20,12,0.303030303030303,4.66661364436985e-05,0.000292115103905223,0,0.000292115103905223,NaN,1,0.0155002867286506,0.181818181818182,0.000967292762312568,0.00258824306355443,0.00258824306355443,NaN,0.6,400,51,502,502,292,210,206,36,96,35,3263,201,72,72,72,72,66,66,66,66,66,0,20
LIRCMOP9_BC,2,ref_y_tau,70000,70055,319,72,1,0.24,72,0,0.00253998237706152,0.00644422573427803,72,20,5,0.00371920037192004,44.4444444444444,0.0875319291403001,1.1036125561022,0,20,0,20,4,0.277777777777778,0.000468086544112359,0.00477423177869292,0,0.00635341313058557,NaN,0.65,0.00309372520367782,0.0833333333333333,0.00194833608163183,0.00809317499545991,0.00809317499545991,NaN,0.2,400,84,568,568,301,267,228,24,89,24,7702,9,72,72,72,72,72,72,72,72,72,0,20
LIRCMOP9_BC,2,ref_y_tau,100000,100195,456,93,1,0.31,93,0,0.00397941501210665,0.0134740253052856,93,20,5,0.00480396714706338,34.4086021505376,0.0736294748289096,0.113721981642557,0,20,0,20,7,0.21505376344086,0.000152692141977697,0.000443054431479289,0,0.00054968658841146,NaN,1,0.0241395224830179,0.258064516129032,0.000875112222255645,0.00254530445487192,0.00254530445487192,NaN,0.35,400,93,586,586,282,304,231,40,94,34,6741,348,93,93,93,93,93,93,93,93,93,0,20
LIRCMOP9_BC,3,ref_y_tau,10000,10078,47,21,1,0.07,21,0,0.00505708775961425,0.0079115569726122,21,20,5,0.00108476677514334,100,0.207544598948617,0.317716780649958,0,20,0,20,9,0.952380952380952,0.0259850251611015,0.0303161047050281,0,0.0586855665234737,NaN,0.1,-0.0412064398687224,0.428571428571429,0.0544120357530783,0.0605646033202426,0.0605646033202426,NaN,0.45,400,21,442,442,265,177,29,8,77,8,978,55,21,21,21,21,21,21,21,21,21,0,20
LIRCMOP9_BC,3,ref_y_tau,30000,30098,138,81,1,0.27,81,0,0.00594505742554892,0.0158887775331413,81,20,5,0.00418410041841004,39.5061728395062,0.115270821804822,0.129993599414634,0,20,0,20,3,0.246913580246914,0.000658165716736947,0.0128444350640153,0,0.0128444350640153,NaN,0.75,0.0115290977710134,0.148148148148148,0.00275621122229834,0.0192200441833907,0.0192200441833907,NaN,0.15,400,42,484,484,343,141,221,30,84,30,3393,74,84,84,84,84,81,81,81,81,81,0,20
LIRCMOP9_BC,3,ref_y_tau,50000,50118,229,45,1,0.15,45,0,0.00361784465975293,0.00879727155206862,45,20,5,0.00232450023245002,71.1111111111111,0.079903422988179,0.126338687454199,0,20,0,20,17,0.444444444444444,0.0450100684449535,0.187143275347786,0,0.187774556247602,NaN,0.4,-0.00209889362248467,0.266666666666667,0.0573293697277718,0.19744821321292,0.19744821321292,NaN,0.85,400,48,496,496,291,205,196,15,81,15,8652,48,45,45,45,45,45,45,45,45,45,0,20
LIRCMOP9_BC,3,ref_y_tau,70000,70138,320,51,1,0.17,51,0,0.002731730205869,0.00711056929028027,51,20,5,0.00263443359677669,62.7450980392157,0.0624332288295533,0.120547586073168,0,20,0,20,8,0.392156862745098,0.000385855600627197,0.00162552917516859,0,0.00167679291805613,NaN,0.5,4.12845315601873e-05,0.352941176470588,0.000950229107780878,0.00255997889159239,0.00255997889159239,NaN,0.4,400,48,496,496,289,207,193,19,91,19,4878,75,51,51,51,51,51,51,51,51,51,0,20
LIRCMOP9_BC,3,ref_y_tau,100000,100058,456,81,1,0.27,81,0,0.0028884896932956,0.00651776513837231,81,20,5,0.00418410041841004,39.5061728395062,0.0828609606901725,0.111864691277152,0,20,0,20,4,0.246913580246914,0.000327070671133364,0.00194256295739272,0,0.0024325091508292,NaN,0.95,0.0140752895505644,0.148148148148148,0.00163162452091878,0.00344195731063696,0.00344195731063696,NaN,0.2,400,84,568,568,305,263,216,30,97,27,5158,79,81,81,81,81,81,81,81,81,81,0,20
LIRCMOP10_BC,1,ref_y_tau,10000,10170,47,42,1,0.14,42,0,0.00389883371651763,0.00793362743382479,42,20,5,0.00216953355028669,76.1904761904762,0.353948134735411,1.15380185425938,0,20,0,20,0,0.476190476190476,0.00202954850670468,0.00228446211663052,0,0.00228446211663052,NaN,0,-0.155758285007235,0,0.00510494035072964,0.0109019039307922,0.0109019039307922,NaN,0,400,48,496,496,373,123,184,19,55,15,5660,14,45,45,45,45,42,42,42,42,42,0,20
LIRCMOP10_BC,1,ref_y_tau,30000,30190,138,72,1,0.24,72,0,0.00754410970752409,0.0185176780417713,72,20,5,0.00371920037192004,44.4444444444444,0.0891170216659636,0.31527492958381,0,20,0,20,18,0.277777777777778,1.3019427866921e-06,0.0001057160538605,0,0.00142711626689736,NaN,0.9,0.0202646842948044,0.166666666666667,0.00248923313566138,0.0036051208471701,0.0036051208471701,NaN,0.9,400,78,556,556,355,201,242,32,100,32,6387,320,72,72,72,72,72,72,72,72,72,0,20
LIRCMOP10_BC,1,ref_y_tau,50000,50210,229,105,1,0.35,105,0,0.00749043581994775,0.017649272649577,105,20,5,0.00542383387571672,30.4761904761905,0.0828201113811365,0.28606602322197,0,20,0,20,18,0.19047619047619,9.08401084943073e-06,0.000423125867526446,0,0.00123846011335901,NaN,0.95,0.0126323551360993,0.171428571428571,0.00154051323263577,0.00292599125296883,0.00292599125296883,NaN,0.9,400,105,610,610,365,245,291,38,97,35,8222,473,105,105,105,105,105,105,105,105,105,0,20
LIRCMOP10_BC,1,ref_y_tau,70000,70010,319,110,1,0.37,110,0,0.00570779119266018,0.0241592933526512,110,20,5,0.00568211167932228,29.0909090909091,0.074093340392512,0.112890201121917,0,20,0,20,2,0.181818181818182,5.42517941547869e-05,7.8478809936516e-05,0,9.77450350148925e-05,NaN,0.25,-0.00420086143412019,0.0540540540540541,0.000389786668839379,0.00104314883181771,0.00104314883181771,NaN,0.1,400,87,574,574,327,247,252,47,93,40,4742,219,110,110,110,110,110,110,110,110,110,0,20
LIRCMOP10_BC,1,ref_y_tau,100000,100150,456,144,1,0.48,144,0,0.00515289503230918,0.0183128986486611,144,20,5,0.00743840074384007,22.2222222222222,0.0848227396781635,0.189770930475939,0,20,0,20,9,0.138888888888889,3.71530147280056e-05,0.00063699640691888,0,0.000908442718674894,NaN,1,0.0179383839046754,0.0833333333333333,0.00158582333005394,0.00184372394194165,0.00184372394194165,NaN,0.45,400,136,672,672,379,293,303,51,100,51,7622,226,147,147,147,147,144,144,144,144,144,0,20
LIRCMOP10_BC,2,ref_y_tau,10000,10060,47,30,1,0.1,30,0,0.00185484855203679,0.00738440470922487,30,20,5,0.00154966682163335,100,0.32130713944884,0.458300240739022,0,20,0,20,0,0.666666666666667,0.000575502215170984,0.00105742842790897,0,0.00105742842790897,NaN,1,0.0714678158052811,0,0.00344199370798667,0.00694981011018042,0.00694981011018042,NaN,0,400,39,478,478,307,171,187,12,45,11,8710,45,33,33,33,33,30,30,30,30,30,0,20
LIRCMOP10_BC,2,ref_y_tau,30000,30067,138,48,1,0.16,48,0,0.00701864555477993,0.0212353813021613,48,20,5,0.00247946691461336,66.6666666666667,0.0888574546432543,0.256384701369878,0,20,0,20,2,0.416666666666667,0.00129609901302706,0.00319879649820187,0,0.00319879649820187,NaN,1,0.0103233095338417,0.125,0.00193931598740114,0.00441619288519318,0.00441619288519318,NaN,0.1,400,51,502,502,328,174,212,16,84,16,9402,18,48,48,48,48,48,48,48,48,48,0,20
LIRCMOP10_BC,2,ref_y_tau,50000,50087,229,78,1,0.26,78,0,0.00543493629024224,0.0193940958119422,78,20,5,0.00402913373624671,41.025641025641,0.107813347620446,0.170430660979265,0,20,0,20,5,0.256410256410256,0.000997065004709493,0.0073946153589715,0,0.00742010173751733,NaN,0.25,-0.00380494194443093,0.0769230769230769,0.00298718669679631,0.00744989064630695,0.00744989064630695,NaN,0.25,400,96,592,592,369,223,258,26,97,26,10770,218,78,78,78,78,78,78,78,78,78,0,20
LIRCMOP10_BC,2,ref_y_tau,70000,70107,320,102,1,0.34,102,0,0.00366621561048532,0.0132738060572627,102,20,5,0.00526886719355339,31.3725490196078,0.0817646431161208,0.133986994480456,0,20,0,20,10,0.196078431372549,0.000459416249750763,0.00771860042255031,0,0.00776216735302713,NaN,0.45,-0.00153353776124959,0.117647058823529,0.00218249462088619,0.00781022072967566,0.00781022072967566,NaN,0.5,400,105,610,610,349,261,267,39,100,39,7388,140,102,102,102,102,102,102,102,102,102,0,20
LIRCMOP10_BC,2,ref_y_tau,100000,100027,456,132,1,0.44,132,0,0.00549832110090422,0.016051561793102,132,20,5,0.00681853401518673,24.2424242424242,0.0818484984116772,0.154782863428937,0,20,0,20,6,0.151515151515152,6.12493242743352e-05,0.00012532053362705,0,0.000206428008133869,NaN,0.7,0.0108124682914012,0.0909090909090909,0.000353406427159834,0.000806451153381802,0.000806451153381802,NaN,0.3,400,126,652,652,375,277,288,51,100,51,7988,221,135,135,135,135,132,132,132,132,132,0,20
LIRCMOP10_BC,3,ref_y_tau,10000,10215,48,54,1,0.18,54,0,0.00636579668863834,0.0133386269184364,54,20,5,0.00278940027894003,59.2592592592593,0.184778320013362,3.45086841903837,0,20,0,20,0,0.37037037037037,0.000881307639264247,0.00328551049641045,0,0.00334344001182217,NaN,0.05,-0.197073142790476,0,0.00595671452529695,0.0179535737411939,0.0179535737411939,NaN,0,400,48,496,496,367,129,240,21,77,18,7046,67,54,54,54,54,54,54,54,54,54,0,20
LIRCMOP10_BC,3,ref_y_tau,30000,30015,138,87,1,0.29,87,0,0.0104272867640806,0.0343498088555567,87,20,5,0.00449403378273671,36.7816091954023,0.0794381999275509,0.180631131018651,0,20,0,20,7,0.229885057471264,0.000120841002662463,0.000966873160918819,0,0.00325167786155885,NaN,0.3,-0.00477874382878903,0.0689655172413793,0.000636314024857953,0.00353798849031205,0.00353798849031205,NaN,0.35,400,72,544,544,338,206,226,34,98,32,4687,186,87,87,87,87,87,87,87,87,87,0,20
LIRCMOP10_BC,3,ref_y_tau,50000,50035,229,87,1,0.29,87,0,0.00815118977780344,0.0218561401249881,87,20,5,0.00449403378273671,36.7816091954023,0.0867187133215558,0.171771424107836,0,20,0,20,16,0.229885057471264,2.07893039343468e-05,7.57118347235632e-05,0,0.00101655776365909,NaN,0.9,0.00265832068104029,0.137931034482759,0.00173226316219458,0.00212059614344061,0.00212059614344061,NaN,0.8,400,87,574,574,360,214,244,41,92,33,4768,193,96,96,96,93,87,87,87,87,87,0,20
LIRCMOP10_BC,3,ref_y_tau,70000,70055,320,117,1,0.39,117,0,0.00740602627860624,0.0262699240735187,117,20,5,0.00604370060437006,27.3504273504273,0.0844903060600234,0.158666328839109,0,20,0,20,8,0.170940170940171,1.97900423970815e-05,0.00068677563195313,0,0.00119929219097265,NaN,0.9,0.00498860842501547,0.153846153846154,0.00110709205251224,0.00164368018326448,0.00164368018326448,NaN,0.4,400,102,604,604,350,254,260,44,100,44,5245,302,117,117,117,117,117,117,117,117,117,0,20
LIRCMOP10_BC,3,ref_y_tau,100000,100195,457,122,1,0.41,122,0,0.00498345834083872,0.0147084001134209,122,20,5,0.00630197840797562,26.2295081967213,0.0702221057435819,0.154802723998662,0,20,0,20,18,0.163934426229508,2.5260657755737e-05,0.000116155102655161,0,0.000731987010973517,NaN,1,0.00618299593971191,0.0975609756097561,0.0014192414936592,0.00215041652219912,0.00215041652219912,NaN,0.9,400,117,634,634,360,274,281,52,100,52,7747,311,122,122,122,122,122,122,122,122,122,0,20
