variant,maxCandidatePairsPerRef,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
pair3,3,LIRCMOP6_BC,1,30000,30172,140,40,1,0.4,40,0,0.00135573581960456,0.00506140783561851,40,20,3,0.00209391195100246,80,0.316628949844723,0.46844613186994,0,20,0,20,8,0.5,0.0041403136229871,0.00888587157957844,0,0.0166466700529468,18.2589570826646,0.85,0.0190481263555103,0.225,0.00704763018286046,0.0233583025527504,0.4
pair3,3,LIRCMOP6_BC,1,50000,50192,231,65,1,0.65,65,0,0.00102645730593761,0.0050764820842242,65,20,3,0.003402606920379,49.2307692307692,0.394175700271455,0.620499855605412,0,20,0,20,5,0.307692307692308,0.00358954171304947,0.038280667417113,0,0.0447374734163656,53.888853436255,0.7,0.0209711635583723,0.123076923076923,0.0140860282943989,0.0475217225824565,0.25
pair3,3,LIRCMOP6_BC,1,70000,70212,322,56,1,0.56,56,0,0.000591173350283903,0.00271593530133199,56,20,3,0.00293147673140344,57.1428571428571,0.411836077530713,0.685121823412181,0,20,0,20,13,0.357142857142857,0.0281899545962897,0.0430964116689304,0,0.0465889226066703,37.1855403509759,0.85,0.018148298653992,0.0892857142857143,0.0332373660980074,0.0474371122357753,0.65
pair3,3,LIRCMOP6_BC,1,100000,100132,458,56,1,0.56,56,0,0.00287104984059343,0.0101387690952587,56,20,3,0.00293147673140344,57.1428571428571,0.626059111123116,1.01115373823153,0,20,0,20,3,0.357142857142857,0.0107190176923954,0.0244000611791085,0,0.0331127242806965,30.2019482658849,0.6,0.101652357391006,0.0714285714285714,0.0137041501576759,0.0336277316817273,0.15
pair3,3,LIRCMOP6_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pair3,3,LIRCMOP6_BC,2,30000,30070,141,21,1,0.21,21,0,0.00353614172705725,0.0069121748761569,21,20,3,0.00109930377427629,100,0.402804447165425,0.556309573312006,0,15,5,20,20,0.952380952380952,0.03622642387939,0.0487396201903266,0,0.0495317953551521,25.3308763160791,0.55,0.00838320916610569,0.380952380952381,0.0428205304208042,0.0567418420970515,1
pair3,3,LIRCMOP6_BC,2,50000,50090,232,72,1,0.72,72,0,0.00620169301099495,0.0195607464352665,72,20,3,0.00376904151180443,44.4444444444444,0.533622708568579,0.962308932851864,0,20,0,20,5,0.277777777777778,0.0161181783973369,0.0220567618041246,0,0.0226453818578813,26.9880017061075,0.65,0.020495610635733,0.0416666666666667,0.0177496609135087,0.0229068185953789,0.25
pair3,3,LIRCMOP6_BC,2,70000,70110,323,49,1,0.49,49,0,0.0248495614981417,0.0457146261112475,49,20,3,0.00256504213997801,65.3061224489796,0.169800145705317,0.319938347627191,0,20,0,20,0,0.408163265306122,0.00402303807515156,0.00904480550340966,0,0.0100635621222284,32.8958604145266,0.25,-0.0169390835924392,0,0.00552467646721619,0.0103702654126937,0
pair3,3,LIRCMOP6_BC,2,100000,100030,459,45,1,0.45,45,0,0.010512653701902,0.0314023974685316,45,20,3,0.00235565094487777,71.1111111111111,0.145605391508041,0.231176530461484,0,20,0,20,1,0.444444444444444,0.0026280108635419,0.00335649799103412,0,0.00335649799103412,11.4688574981301,0.65,0.0295084651032412,0.0444444444444444,0.00296607520342914,0.00380410162666897,0.05
pair3,3,LIRCMOP6_BC,3,10000,10075,48,33,1,0.33,33,0,0.00306804570875934,0.00621660544841443,33,20,3,0.00172747735957703,96.969696969697,0.297065967478945,0.451552242847115,0,20,0,20,20,0.606060606060606,0.00516648788690981,0.0108775672821141,0,0.0194210841121434,13.1527489596552,0.9,0.0583409443571853,0.727272727272727,0.0131162182513651,0.0204424324447018,1
pair3,3,LIRCMOP6_BC,3,30000,30095,139,49,1,0.49,49,0,0.000621694788620129,0.00241914332906129,49,20,3,0.00256504213997801,65.3061224489796,0.342664460082592,0.534860807058153,0,20,0,20,1,0.408163265306122,0.00509823093544863,0.0221070810039719,0,0.0263741058599016,27.5952625871043,0.35,-0.00711220373896768,0.0408163265306122,0.0115146920825942,0.0274147190852469,0.05
pair3,3,LIRCMOP6_BC,3,50000,50115,230,37,1,0.37,37,0,0.000780854915159324,0.00445286475789886,37,20,3,0.00193686855467728,86.4864864864865,0.305661337108429,0.555409742479248,0.0741678358283953,20,0,20,10,0.540540540540541,0.0189262893186702,0.0385429898018021,0,0.0401994888839293,25.0108270061898,0.85,0.00795129241770653,0.324324324324324,0.0204849489849126,0.0427286847601992,0.5
pair3,3,LIRCMOP6_BC,3,70000,70135,321,44,1,0.44,44,0,0.00104551301794162,0.00698576870382981,44,20,3,0.00230330314610271,72.7272727272727,0.449520478348727,0.713679514297188,0.175400579618404,20,0,20,1,0.454545454545455,0.0111548243198236,0.0214553843897363,0,0.03356226797857,23.0656264446827,0.6,0.0245944569965041,0.0454545454545455,0.020036364325238,0.0372745127654706,0.05
pair3,3,LIRCMOP6_BC,3,100000,100055,457,78,1,0.78,78,0,0.00433172659354579,0.0106361089671811,78,20,3,0.0040831283044548,41.025641025641,0.566261955140824,1.1178264080653,0,20,0,20,7,0.256410256410256,0.0204957416579863,0.0511883893504003,0,0.0549718320573227,68.7435310411758,0.5,0.000935625472141211,0.115384615384615,0.0276518278989237,0.0554076590373954,0.35
pair3,3,LIRCMOP7_BC,1,10000,10112,47,26,1,0.26,26,0,0.00409212065263923,0.0118214395695714,26,20,3,0.0013610427681516,100,0.240645282922899,0.351019985319669,0,20,0,20,6,0.769230769230769,0.00333650790885354,0.00912795330957297,0,0.00990531630238746,3.49959766907919,0.6,0.0119952941018697,0.192307692307692,0.00993533268810915,0.0211152013055865,0.3
pair3,3,LIRCMOP7_BC,1,30000,30132,138,41,1,0.41,41,0,0.00110104194112874,0.00481306151693493,41,20,3,0.00214625974977752,78.0487804878049,0.192618305804282,0.305128913814223,0,20,0,20,7,0.48780487804878,0.0148985157434848,0.0258647123421055,0,0.0302227207948984,51.6142391990311,0.9,0.0157293690514368,0.0975609756097561,0.0357645003578201,0.0515168778249535,0.35
pair3,3,LIRCMOP7_BC,1,50000,50152,229,13,1,0.13,13,0,0.00168383689360576,0.00603336138038767,13,20,3,0.0006805213840758,100,0.298160201289834,0.463472692566196,0,14,6,20,1,1.53846153846154,0.0078467456040771,0.0324660829511378,0,0.042588414327013,19.2814847635553,0.8,0.0316986680769666,0.153846153846154,0.0239649821919365,0.0438621170326623,0.05
pair3,3,LIRCMOP7_BC,1,70000,70172,320,66,1,0.66,66,0,0.00228070938192845,0.00797625580054816,66,20,3,0.00345495471915406,48.4848484848485,0.466381441470293,0.982774143178781,0,20,0,20,6,0.303030303030303,0.0244368411394075,0.0502216184845163,0,0.0549609668659297,87.7903396237777,0.4,-0.0263619385230561,0.166666666666667,0.0329917039864364,0.0553021321842937,0.3
pair3,3,LIRCMOP7_BC,1,100000,100092,456,80,1,0.8,80,0,0.00204174569400676,0.00722497828533025,80,20,3,0.00418782390200492,40,0.488042347082662,1.19609780003966,0,20,0,20,0,0.25,0.0151246140427313,0.0213284426657322,0,0.0290276393388788,58.5598485080734,0.5,0.000408731214150304,0,0.0185945202212151,0.0290433141768315,0
pair3,3,LIRCMOP7_BC,2,10000,10200,48,35,1,0.35,35,0,0.00254595014134742,0.00697611206748492,35,20,3,0.00183217295712715,91.4285714285714,0.339341087881435,0.580983595698211,0,20,0,20,0,0.571428571428571,0.00757070109750873,0.00872663248481655,0,0.038448167066765,17.0254134117734,0.75,0.0303154615962791,0,0.0325019072452781,0.0392985248745466,0
pair3,3,LIRCMOP7_BC,2,30000,30000,138,44,1,0.44,44,0,0.00742189396095293,0.0215680099948773,44,20,3,0.00230330314610271,72.7272727272727,0.373039660718007,0.612414550174788,0,20,0,20,5,0.454545454545455,0.0107912351336017,0.0186649072493469,0,0.0188679532553661,28.5051478546659,0.8,0.0883595435348343,0.113636363636364,0.01187477082739,0.0217149899727737,0.25
pair3,3,LIRCMOP7_BC,2,50000,50020,229,85,1,0.85,85,0,0.00354192307427016,0.0104988780367636,85,20,3,0.00444956289588023,37.6470588235294,0.445455544840509,0.992657769569694,0,14,6,20,1,0.235294117647059,0.00458405993304504,0.00949875992901244,0,0.0138004081421192,33.5074624168181,0.55,0.0134648040185502,0.0235294117647059,0.00508810943894593,0.014116758066287,0.05
pair3,3,LIRCMOP7_BC,2,70000,70040,320,74,1,0.74,74,0,0.001505126898032,0.00772386104875416,74,20,3,0.00387373710935455,43.2432432432432,0.458823650101788,1.13432725251384,0,16,4,20,0,0.27027027027027,0.0174503997082613,0.0422431891448129,0,0.0427192162279718,90.0311345659984,0.4,-0.00650782989435489,0,0.0178883677240143,0.0427484828137061,0
pair3,3,LIRCMOP7_BC,2,100000,100180,457,89,1,0.89,89,0,0.00140030789738588,0.00966887317242928,89,20,3,0.00465895409098047,35.9550561797753,0.44647844148009,1.18747542934907,0,10,10,20,0,0.224719101123595,0.0106385963713568,0.0147435570093962,0,0.0199366243788913,44.0666731786345,0.6,0.0375005042500196,0,0.0147256537318906,0.0201292322299981,0
pair3,3,LIRCMOP7_BC,3,10000,10156,48,42,1,0.42,42,0,0.00411806334155597,0.00946157064187446,42,20,3,0.00219860754855258,76.1904761904762,0.306616585125799,0.408376446157895,0,20,0,20,1,0.476190476190476,0.0146534089213874,0.017969946299442,0,0.0464567967800318,24.3202313903689,0.65,0.0141536730737624,0.0476190476190476,0.032865096320147,0.0476470469084176,0.05
pair3,3,LIRCMOP7_BC,3,30000,30176,139,17,1,0.17,17,0,0.00145742661485968,0.00420179767913437,17,20,3,0.000889912579176046,100,0.227692495907093,0.45488918987012,0,20,0,20,12,1.17647058823529,0.00482569287306487,0.00735337457944554,0,0.0103740417234692,5.49725592878629,0.6,0.0188093370777833,0.529411764705882,0.00910490625709997,0.0118818455845886,0.6
pair3,3,LIRCMOP7_BC,3,50000,50196,230,33,1,0.33,33,0,0.00385667261843319,0.011581413598512,33,20,3,0.00172747735957703,96.969696969697,0.380240543798474,0.675390831386576,0,20,0,20,1,0.606060606060606,0.0100807262999355,0.0268399306942646,0,0.0301540335186768,32.9678964643363,0.45,-0.0309777121342979,0.0606060606060606,0.0226015571718533,0.0339138875569655,0.05
pair3,3,LIRCMOP7_BC,3,70000,70216,321,80,1,0.8,80,0,0.00200153623710409,0.00765305972669169,80,20,3,0.00418782390200492,40,0.353872076338114,0.896758260391661,0,20,0,20,1,0.25,0.0202556505866418,0.0255657080413521,0,0.0312862521075125,57.8527264708623,0.6,0.0322894161173609,0.025,0.0262578227273191,0.0313398355452239,0.05
pair3,3,LIRCMOP7_BC,3,100000,100136,457,80,1,0.8,80,0,0.00170408045688442,0.00674244819462688,80,20,3,0.00418782390200492,40,0.442980795491734,1.06461086626017,0,20,0,20,3,0.25,0.00375595296526728,0.0147489070369845,0,0.0149763260692843,31.0843660887977,0.55,0.00706660915919663,0.0625,0.00415683346935871,0.0150023232930284,0.15
pair3,3,LIRCMOP8_BC,1,10000,10155,48,41,1,0.41,41,0,0.00336633094538143,0.0107958886509892,41,20,3,0.00214625974977752,78.0487804878049,0.35029346281,0.596838209468969,0,20,0,20,20,0.48780487804878,0.0126699000424329,0.0148981777992334,0,0.0423362422117512,18.9714226364336,0.7,0.0443784937952414,0.390243902439024,0.0163041193640222,0.0436582385872297,1
pair3,3,LIRCMOP8_BC,1,30000,30175,139,16,1,0.16,16,0,0.00353150315603268,0.0118229811987271,16,20,3,0.000837564780400984,100,0.336887473848938,0.456255511989647,0,20,0,20,1,1.25,0.0160501363433115,0.0249234303687576,0,0.0255857777739629,21.8790411132459,0.6,0.00930284656302519,0.125,0.0201145257481833,0.0308700604818017,0.05
pair3,3,LIRCMOP8_BC,1,50000,50195,230,43,1,0.43,43,0,0.00159106407468178,0.00702841077564519,43,20,3,0.00225095534732764,74.4186046511628,0.26896301497564,0.41735974481592,0,20,0,20,0,0.465116279069767,0.00172659368053759,0.0163142138348303,0,0.0173270475152491,25.6878505500313,0.45,-0.00848780126347796,0,0.00505565142537082,0.017421503942502,0
pair3,3,LIRCMOP8_BC,1,70000,70215,321,64,1,0.64,64,0,0.00131044573368862,0.00558719919636476,64,20,3,0.00335025912160394,50,0.30655844420074,0.501533126176883,0,20,0,20,1,0.3125,0.0103869163358409,0.0175567032246328,0,0.0214137092434933,49.6532977006837,0.7,0.0148575434528412,0.03125,0.0122090521126523,0.0217002746639143,0.05
pair3,3,LIRCMOP8_BC,1,100000,100135,457,70,1,0.7,70,0,0.00091176244309807,0.00293687109864268,70,20,3,0.00366434591425431,45.7142857142857,0.346403933003646,0.562101343703092,0,20,0,20,5,0.285714285714286,0.0110796448519799,0.0330424674627392,0,0.0330424674627392,79.7314536280921,0.8,0.0402100099060777,0.0857142857142857,0.0127297816715841,0.0354354659328256,0.25
pair3,3,LIRCMOP8_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pair3,3,LIRCMOP8_BC,2,30000,30016,140,27,1,0.27,27,0,0.0028429987754044,0.0102595993866973,27,20,3,0.00141339056692666,100,0.368368555114036,0.66598679377464,0,19,1,20,2,0.740740740740741,0.00756515179505295,0.015943119165475,0,0.0319432618044753,12.8392135197009,0.8,0.0192233237631359,0.111111111111111,0.018156231947774,0.0326469984920923,0.1
pair3,3,LIRCMOP8_BC,2,50000,50036,231,39,1,0.39,39,0,0.00495518125922265,0.0140457202390888,39,20,3,0.0020415641522274,82.0512820512821,0.253293191854289,0.440044233245923,0,20,0,20,6,0.512820512820513,0.0194985292799015,0.0287733836462916,0,0.0419277121617031,69.1090044551611,0.4,-0.0198644915292011,0.102564102564103,0.0271524862370635,0.043202073478588,0.3
pair3,3,LIRCMOP8_BC,2,70000,70056,322,80,1,0.8,80,0,0.00276426000590437,0.00815727875222054,80,20,3,0.00418782390200492,40,0.294058204915015,0.651169960485953,0,18,2,20,1,0.25,0.00491252797650688,0.0148471770041297,0,0.0226155771956672,52.9440428543459,0.5,-0.000192182399295859,0.025,0.0054018846517828,0.0230533395246904,0.05
pair3,3,LIRCMOP8_BC,2,100000,100196,459,82,1,0.82,82,0,0.00175408099088348,0.00681694723102321,82,20,3,0.00429251949955504,39.0243902439024,0.319389496581827,0.742491526027334,0,18,2,20,2,0.24390243902439,0.00602898042263607,0.0171022606655675,0,0.0184763165024053,39.5733624340678,0.6,0.0100582004097612,0.024390243902439,0.00629373818697117,0.0186213405496536,0.1
pair3,3,LIRCMOP8_BC,3,10000,10130,47,28,1,0.28,28,0,0.00410274538883164,0.0163562885713053,28,20,3,0.00146573836570172,100,0.301572903461094,0.415611458460433,0,20,0,20,0,0.714285714285714,0.00913136315161479,0.0133424366754639,0,0.0290777204321025,15.1113363983827,0.9,0.0238244552740843,0,0.0199560904936047,0.0299093448754154,0
pair3,3,LIRCMOP8_BC,3,30000,30150,138,20,1,0.2,20,0,0.00115808180398232,0.00765946408365136,20,20,3,0.00104695597550123,100,0.39144374821985,0.583411413779555,0,5,15,20,1,1,0.011719691469224,0.0137155485345717,0,0.0266542939186629,16.3131013719804,0.75,0.0260024624271644,0.1,0.0233796141888694,0.0274718230936936,0.05
pair3,3,LIRCMOP8_BC,3,50000,50170,229,51,1,0.51,51,0,0.00403022557280847,0.0150394279518985,51,20,3,0.00266973773752814,62.7450980392157,0.22735880016193,0.481577244771552,0,20,0,20,5,0.392156862745098,0.0393272376310471,0.0715577177461993,0,0.0779677718706656,108.825312593224,0.9,0.0259051598559829,0.156862745098039,0.0424506150690293,0.0781998047570973,0.25
pair3,3,LIRCMOP8_BC,3,70000,70190,320,79,1,0.79,79,0,0.00182566138446818,0.00692657027293932,79,20,3,0.00413547610322986,40.5063291139241,0.29979516092486,0.621063186261183,0,20,0,20,1,0.253164556962025,0.0022617809349602,0.00834621771334579,0,0.00929898594870889,17.468414475131,0.8,0.0370377693741574,0.0253164556962025,0.00659497697544313,0.00963931253616996,0.05
pair3,3,LIRCMOP8_BC,3,100000,100110,456,80,1,0.8,80,0,0.00106775502147237,0.00553098609828041,80,20,3,0.00418782390200492,40,0.400912723229947,0.931095128131057,0,20,0,20,0,0.25,0.00882299278087577,0.0185024057235114,0,0.018607377449789,39.275076416453,0.5,-0.00799644013907713,0,0.0110212094553005,0.0186543761145284,0
pair3,3,LIRCMOP9_BC,1,10000,10200,47,17,1,0.17,17,0,0.00360238252444604,0.010589672134827,17,20,3,0.000889912579176046,100,0.223778349942144,0.762594798479248,0,20,0,20,18,1.17647058823529,0.148170141919539,0.245122963349955,0,0.252888942115705,309.513695564263,0.85,0.0762145143637911,0.235294117647059,0.157330628092246,0.263924859842237,0.9
pair3,3,LIRCMOP9_BC,1,30000,30195,138,29,1,0.29,29,0,0.00542014696517803,0.0194376517628145,29,20,3,0.00151808616447678,100,0.106940749712385,0.229310612073185,0,14,6,20,8,0.689655172413793,0.000247224880135334,0.000451259866376944,0,0.000451259866376944,6.05706877913055,0.4,-0.0072678109702391,0.241379310344828,0.000710203817751651,0.00265769472568965,0.4
pair3,3,LIRCMOP9_BC,1,50000,50215,229,28,1,0.28,28,0,0.00626895290091319,0.0193619547091187,28,20,3,0.00146573836570172,100,0.0771054010480357,0.144189149398472,0,20,0,20,2,0.714285714285714,0.000388709171065749,0.00260696420720034,0,0.00260696420720034,30.7156399511064,0.6,0.00248398782757189,0.0714285714285714,0.00137684107884786,0.00368922537583804,0.1
pair3,3,LIRCMOP9_BC,1,70000,70015,319,21,1,0.21,21,0,0.00271539978241609,0.00662387400870204,21,20,3,0.00109930377427629,100,0.0724998834095972,0.100450396880299,0,20,0,20,5,0.952380952380952,0.000229423477653668,0.000800652025036353,0,0.000800652025036353,5.45752399167397,0.8,0.00976102410606163,0.19047619047619,0.000769170455609238,0.00185919637398882,0.25
pair3,3,LIRCMOP9_BC,1,100000,100155,456,24,1,0.24,24,0,0.00226701496613359,0.00620457795878282,24,20,3,0.00125634717060148,100,0.0810464795407851,0.185120336856189,0,20,0,20,1,0.833333333333333,0.000499165880313007,0.0029994834773806,0,0.00522858323763292,21.5688653195809,0.8,0.00492048091527966,0.0833333333333333,0.00124809912120872,0.00587431940672949,0.05
pair3,3,LIRCMOP9_BC,2,10000,10000,46,7,1,0.07,7,0,0.000783640340206567,0.00310706258255593,7,20,3,0.000366434591425431,100,0.9886254760792,1.43147899881147,0,20,0,20,0,2.85714285714286,0.000470676383029823,0.000513753716863463,0,0.00183985165770348,5.03409125654728,1,0.481020121695096,0,0.0161386193335491,0.0274434885647361,0
pair3,3,LIRCMOP9_BC,2,30000,30020,137,30,1,0.3,30,0,0.00339906701420349,0.0155727601567895,30,20,3,0.00157043396325185,100,0.0946856586057868,0.151484008869784,0,20,0,20,6,0.666666666666667,0.000479631886509735,0.000502584546791898,0,0.00120799058215593,17.5389360456101,1,0.269207603783251,0.2,0.00145338006736648,0.00257775167304754,0.3
pair3,3,LIRCMOP9_BC,2,50000,50035,228,32,1,0.32,32,0,0.00415112830234931,0.0134534129813118,32,20,3,0.00167512956080197,100,0.0728577310124112,0.13182963292527,0,20,0,20,7,0.625,0.000295348778966084,0.000461278681750072,0,0.000461278681750072,5.99889812411653,0.85,0.00563914415726571,0.125,0.00144256243080059,0.00254590373829381,0.35
pair3,3,LIRCMOP9_BC,2,70000,70055,319,30,1,0.3,30,0,0.00262873584461403,0.0100720460253016,30,20,3,0.00157043396325185,100,0.0699413616847701,0.100445461081915,0,20,0,20,7,0.666666666666667,0.000112098797421466,0.000385580935374267,0,0.000452776563859796,5.89127239638577,0.9,0.00613508445818289,0.133333333333333,0.000636279954723891,0.00206851636732825,0.35
pair3,3,LIRCMOP9_BC,2,100000,100195,456,32,1,0.32,32,0,0.00230569419918925,0.00600033608880497,32,20,3,0.00167512956080197,100,0.0684816682734412,0.138585032816777,0,20,0,20,4,0.625,0.000189979703047322,0.00212446017912078,0,0.0029629202226015,24.7296578347146,0.6,0.00174016499184507,0.125,0.00120941138152345,0.00355492519117396,0.2
pair3,3,LIRCMOP9_BC,3,10000,10050,47,11,1,0.11,11,0,0.0060954095481166,0.0210049891321463,11,20,3,0.000575825786525677,100,0.210129003381342,0.311336027452098,0,20,0,20,0,1.81818181818182,0.0100098444668774,0.0117635518466861,0,0.0186597088693142,24.9211097184806,0,-0.0202032022923926,0,0.0220332469877937,0.0267654369213872,0
pair3,3,LIRCMOP9_BC,3,30000,30070,138,17,1,0.17,17,0,0.00193655842037856,0.00725715976094938,17,20,3,0.000889912579176046,100,0.131698861377282,0.263589921832775,0,20,0,20,16,1.17647058823529,0.371802254184487,0.567614922459472,0,0.569329653735667,2674.34671103187,0.2,-0.0245782971099092,0.352941176470588,0.388949414598508,0.584537957726367,0.8
pair3,3,LIRCMOP9_BC,3,50000,50090,229,18,1,0.18,18,0,0.00227473919564469,0.00639842142195728,18,20,3,0.000942260377951107,100,0.095254492524272,0.385266347254487,0,20,0,20,16,1.11111111111111,0.0578093727846638,0.201086787437128,0,0.202375507948454,1010.7358393909,1,0.0122888867386765,0.222222222222222,0.0747624143844697,0.217644845144621,0.8
pair3,3,LIRCMOP9_BC,3,70000,70110,320,22,1,0.22,22,0,0.0020560102975551,0.00589092406805899,22,20,3,0.00115165157305135,100,0.097857366522214,0.563624507142959,0,20,0,20,11,0.909090909090909,0.00800078398207626,0.131541471499706,0,0.133121965937194,815.600104432198,0.55,0.00177308048603725,0.181818181818182,0.0109816785291713,0.147632309182953,0.55
pair3,3,LIRCMOP9_BC,3,100000,100030,456,22,1,0.22,22,0,0.00203887834818986,0.00545241223965274,22,20,3,0.00115165157305135,100,0.0947211740826541,0.345537224489187,0,20,0,20,12,0.909090909090909,0.0115052333590538,0.0431186699716374,0,0.0572366081360704,231.623188141167,0.65,0.00352948622550225,0.181818181818182,0.0207743093225093,0.0581474184803125,0.6
pair3,3,LIRCMOP10_BC,1,10000,10162,47,12,1,0.12,12,0,0.00428289345056533,0.01461086122205,12,20,3,0.000628173585300738,100,0.332402038916153,1.17442520371252,0,20,0,20,0,1.66666666666667,0.00028710164612805,0.000797827268876094,0,0.0024927430394466,2.75219989660249,0.95,0.0604828186376741,0,0.00812857049911476,0.0157209657086341,0
pair3,3,LIRCMOP10_BC,1,30000,30182,138,22,1,0.22,22,0,0.00804263708873484,0.0258243118269323,22,20,3,0.00115165157305135,100,0.084237197830013,0.150228600314975,0,20,0,20,7,0.909090909090909,0.000285206832916332,0.00155893524473773,0,0.00164006007042068,6.82739398740108,1,0.0118335082968916,0.181818181818182,0.00114600912084095,0.00259619245528988,0.35
pair3,3,LIRCMOP10_BC,1,50000,50202,229,37,1,0.37,37,0,0.00742172576226418,0.018152629135918,37,20,3,0.00193686855467728,86.4864864864865,0.0930366862742763,0.165297102618003,0,20,0,20,8,0.540540540540541,9.5473520121679e-06,1.96389713875947e-05,0,0.000449115239333477,2.31117067272775,1,0.011300800433347,0.0540540540540541,0.00121488778250713,0.00153994317562721,0.4
pair3,3,LIRCMOP10_BC,1,70000,70002,319,37,1,0.37,37,0,0.00496685701437282,0.0156234466682402,37,20,3,0.00193686855467728,86.4864864864865,0.0828160832700233,0.180761095585854,0,20,0,20,11,0.540540540540541,5.58719326157651e-05,8.84217791531334e-05,0,0.000913712591342347,3.32917281679716,1,0.0215327530684186,0.108108108108108,0.00119518334858533,0.00128355891829297,0.55
pair3,3,LIRCMOP10_BC,1,100000,100142,456,42,1,0.42,42,0,0.00510479977455222,0.017700283808251,42,20,3,0.00219860754855258,76.1904761904762,0.0877110067437126,0.159060422615212,0,20,0,20,10,0.476190476190476,3.06943628956172e-05,0.000239519312426217,0,0.000710646414309626,1.82424388311809,1,0.00330776869626392,0.119047619047619,0.00100251249180759,0.00120343885832441,0.5
pair3,3,LIRCMOP10_BC,2,10000,10054,47,10,1,0.1,10,0,0.00398724589329184,0.00790453435357798,10,20,3,0.000523477987750615,100,0.211441357659885,0.518889430392764,0,20,0,20,6,2,0.000185805690333378,0.000811309689155036,0,0.000811309689155036,1.17230776814027,0.1,-0.0936515166371427,0.2,0.008258803851957,0.0103708367067249,0.3
pair3,3,LIRCMOP10_BC,2,30000,30074,138,20,1,0.2,20,0,0.00990070631969857,0.0262958304072116,20,20,3,0.00104695597550123,100,0.0956153750449178,0.303835458073948,0,20,0,20,6,1,0.000152327124392578,0.000627054703428297,0,0.000817882730597154,3.86329260570196,0.25,-0.0283379559992585,0.15,0.00100327350199773,0.00164887938187495,0.3
pair3,3,LIRCMOP10_BC,2,50000,50094,229,28,1,0.28,28,0,0.006202700085142,0.0188974720245352,28,20,3,0.00146573836570172,100,0.100110924500254,0.19475798559175,0,20,0,20,7,0.714285714285714,0.00163850055858264,0.00184446438975712,0,0.00185809646865105,6.7922664243274,0.35,-0.00748137033739373,0.0714285714285714,0.0020552427530183,0.00265249618431276,0.35
pair3,3,LIRCMOP10_BC,2,70000,70114,320,35,1,0.35,35,0,0.00578131987948908,0.0167781181916175,35,20,3,0.00183217295712715,91.4285714285714,0.0758640010705669,0.13359445144172,0,20,0,20,8,0.571428571428571,5.99886721528879e-05,0.000105225879806142,0,0.000576521655982097,2.43485131322574,1,0.00869165469985329,0.171428571428571,0.000831300415384746,0.000949601623071709,0.4
pair3,3,LIRCMOP10_BC,2,100000,100034,456,46,1,0.46,46,0,0.00502679213053807,0.0150302019107442,46,20,3,0.00240799874365283,69.5652173913043,0.0818244229659612,0.145478823705626,0,20,0,20,5,0.434782608695652,9.01727898754625e-05,0.00023189800490647,0,0.000370045810074408,1.42700680564497,0.35,-0.00221461020306488,0.0869565217391304,0.000405445030687693,0.00069803532188986,0.25
pair3,3,LIRCMOP10_BC,3,10000,10028,47,12,1,0.12,12,0,0.00914868211303454,0.0178306074587934,12,20,3,0.000628173585300738,100,0.231725957284734,0.381809022354884,0,20,0,20,6,1.66666666666667,9.39807300799233e-05,0.000269851576808912,0,0.000269851576808912,0.432067210915059,0,-0.0229738808010445,0.166666666666667,0.0058300216344064,0.0157933726909031,0.3
pair3,3,LIRCMOP10_BC,3,30000,30183,139,20,1,0.2,20,0,0.0110653424641658,0.0287835338793301,20,20,3,0.00104695597550123,100,0.0968729252013128,0.128058264606725,0,20,0,20,20,1,2.77062469908336e-05,7.62503218305605e-05,0,0.000735005066709554,4.09069678801959,0.4,-0.00720935486343442,0.2,0.00170943165153717,0.0027743286789035,1
pair3,3,LIRCMOP10_BC,3,50000,50203,230,29,1,0.29,29,0,0.0125180001299123,0.0539918329099297,29,20,3,0.00151808616447678,100,0.0980552795340824,0.140295216109062,0,20,0,20,6,0.689655172413793,0.00247382841761231,0.00273751881544369,0,0.00557380109074398,21.6556154562486,0.6,0.000766093239630311,0.0689655172413793,0.00588815166040228,0.00701440643175192,0.3
pair3,3,LIRCMOP10_BC,3,70000,70003,320,31,1,0.31,31,0,0.00522061308322,0.0173718923283906,31,20,3,0.00162278176202691,100,0.0809046695891476,0.122656698053601,0,20,0,20,0,0.645161290322581,0.000885184827797701,0.00263393973919143,0,0.00271984126597011,9.27870867181049,0.35,-0.00120313606256022,0,0.00183146475744081,0.00285187790591592,0
